,text,unit
110," A bomb of mass \(16\text{\ }\text{kg}\) at rest explodes
into two pieces of masses \(4\text{\ }\text{kg}\) and
\(12\text{\ }\text{kg}\). The velocity of the \(12\text{\ }\text{kg}\)
mass is \(4{\text{\ }\text{ms}}^{- 1}\). The kinetic energy of the other
mass is-

{[}AIEEE - 2006{]}

(1) \(144\text{\ }J\)

(2) \(288\text{\ }J\)

(3) \(192\text{\ }J\)

(4) \(96\text{\ }J\)

","Conservation of Momentum, Collisions and COM"
111," Consider a two particle system with particles having masses
\(m_{1}\) and \(m_{2}\). If the first particle is pushed towards the
centre of mass through a distance \(d\), by what distance should the
second particle be moved, so as to keep the centre of mass at the same
position ?

{[}AIEEE - 2006{]}

(1) \(\frac{m_{2}}{m_{1}}d\)

(2) \(\frac{m_{1}}{{\text{\ }m}_{1} + m_{2}}\text{\ }d\)

(3) \(\frac{m_{1}}{m_{2}}d\)

(4) \(d\)

","Conservation of Momentum, Collisions and COM"
112," A circular disc of radius \(R\) is removed from a bigger
circular disc of radius \(2R\) such that the circumferences of the discs
coincide. The centre of mass of the new disc is \(\alpha R\) from the
centre of the bigger disc. The value of \(\alpha\) is :-

{[}AIEEE - 2007{]}

(1) \(1/3\)

(2) \(1/2\)

(3) \(1/6\)

(4) \(1/4\)

","Conservation of Momentum, Collisions and COM"
113," A block of mass \(0.50\text{\ }\text{kg}\) is moving with a
speed of \(2.00{\text{\ }\text{ms}}^{- 1}\) on a smooth surface. It
strikes another mass of \(1.00\text{\ }\text{kg}\) and then they move
together as a single body. The energy loss during the collision is :-

{[}AIEEE - 2008{]}

(1) \(0.16\text{\ }J\)

(2) \(1.00\text{\ }J\)

(3) \(0.67\text{\ }J\)

(4) \(0.34\text{\ }J\)

","Conservation of Momentum, Collisions and COM"
116," Statement-1 : Two particles moving in the same direction do
not lose all their energy in a completely inelastic collision.

Statement-2 : Principle of conservation of momentum holds true for all
kinds of collisions. {[}AIEEE - 2010{]}

(1) Statement-1 is true, Statement-2 is false

(2) Statement-1 is true, Statement-2 is true; Statement-2 is the correct
explanation of Statement-1

(3) Statement-1 is true, Statement-2 is true; Statement-2 is not the
correct explanation of Statement-1

(4) Statement-1 is false, Statement-2 is true

","Conservation of Momentum, Collisions and COM"
117," Two particles of masses \(m_{1}\) and \(m_{2}\) in
projectile motion have velocities
\({\overrightarrow{v}}_{1} < {\overrightarrow{v}}_{2}\) respectively at
time \(t = 0\). They collide at time \(t_{0}\). Their velocities become
\({\overrightarrow{v}}_{1}^{'}\) and \({\overrightarrow{v}}_{2}^{'}\) at
time \(2t_{0}\) while still moving in air. The value of :
\(\left\lbrack \left( m_{1}{\overrightarrow{v}}_{1}^{'} + m_{2}{\overrightarrow{v}}_{2}^{'} \right) - \left( m_{1}{\overrightarrow{v}}_{1} + m_{2}{\overrightarrow{v}}_{2} \right) \right\rbrack\)
is :-

{[}IIT-JEE 2001{]}

(1) zero

(2) \(\left( m_{1} + m_{1} \right)\text{gt}_{0}\)

(3) \(2\left( {\text{\ }m}_{1} + m_{2} \right)\text{gt}_{0}\)

(4)
\(\frac{1}{2}\left( {\text{\ }m}_{1} + m_{2} \right)\text{gt}_{0}\)

","Conservation of Momentum, Collisions and COM"
118," Two blocks of masses \(10\text{\ }\text{kg}\) and
\(4\text{\ }\text{kg}\) are connected by a spring of negligible mass and
placed on a frictionless horizontal surface. An impulse gives a velocity
of \(14\text{\ }m/s\) to the heavier block in the direction of the
lighter block. The velocity of the centre of mass is :-

{[}IIT-JEE 2002{]}

(1) \(30\text{\ }m/s\)

(2) \(20\text{\ }m/s\)

(3) \(10\text{\ }m/s\)

(4) \(5\text{\ }m/s\)

","Conservation of Momentum, Collisions and COM"
119," A particle moves in the X-Y plane under the influence of a
force such that its linear momentum is
\(\overrightarrow{p}(t) = A\lbrack\widetilde{i}cos(kt) - \widetilde{j}sin(kt)\rbrack\),
where \(A\) and \(k\) are constants. The angle between the force and the
momentum is :-

{[}IIT-JEE 2007{]}

(1) 0

(2) 30

(3) 45

(4) 90

","Conservation of Momentum, Collisions and COM"
122," A particle of mass \(m\) is projected from the ground with
an initial speed \(u_{0}\) at an angle \(\alpha\) with the horizontal.
At the highest point of its trajectory, it makes a completely inelastic
collision with another identical particle, which was thrown vertically
upward from the ground with the same initial speed \(u_{0}\). The angle
that the composite system makes with the horizontal immediately after
the collision is :-

{[}IIT-JEE 2013{]}

(1) \(\frac{\pi}{4}\)

(2) \(\frac{\pi}{4} + \alpha\)

(3) \(\frac{\pi}{2} - \alpha\)

(4) \(\frac{\pi}{2}\)

","Conservation of Momentum, Collisions and COM"
124," Statement-1 : In an elastic collision between two bodies,
the relative speed of the bodies after collision is equal to the
relative speed before the collision.

{[}IIT-JEE 2007{]} and

Statement-2 : In an elastic collision, the linear momentum of the system
is conserved.


(1) 1

(2) 2

(3) 3

(4) 4


","Conservation of Momentum, Collisions and COM"
125," Statement-1 : If there is no external torque on a body about
its centre of mass, then the velocity of the centre of mass remains
constant.

{[}IIT-JEE 2007{]} and

Statement-2 : The linear momentum of an isolated system remains
constant.


(1) 1

(2) 2

(3) 3

(4) 4

","Conservation of Momentum, Collisions and COM"
126," The speed of the block at point \(B\) immediately after it
strikes the second incline is :-

(1) \(\sqrt{60}\text{\ }m/s\)

(2) \(\sqrt{45}\text{\ }m/s\)

(3) \(\sqrt{30}\text{\ }m/s\)

(4) \(\sqrt{15}\text{\ }m/s\)

","Conservation of Momentum, Collisions and COM"
127," The speed of the block at point \(C\), immediately before it
leaves the second incline is :-

(1) \(\sqrt{120}\text{\ }m/s\)

(2) \(\sqrt{105}\text{\ }m/s\)

(3) \(\sqrt{30}\text{\ }m/s\)

(4) \(\sqrt{75}\text{\ }m/s\)

","Conservation of Momentum, Collisions and COM"
128," If collision between the block and the incline is completely
elastic, then the vertical (upward) component of the velocity of the
block at point B, immediately after it strikes the second incline is :-

(1) \(\sqrt{30}\text{\ }m/s\)

(2) \(\sqrt{15}\text{\ }m/s\)

(3) 0

(4) \(- \sqrt{15}\text{\ }m/s\)


","Conservation of Momentum, Collisions and COM"
129," Two wires each of radius of cross section \(r\) but of
different materials are connected together end to end (in series). If
the densities of charge carries in the two wires are in the ratio
\(1:4\), the drift velocity of electrons in the two wires will be in the
ratio :

(1) \(1:2\)

(2) \(2:1\)

(3) \(4:1\)

(4) 1:4

",Current Electricity
130," A current I flows through a uniform wire of diameter \(d\)
when the mean electron drift velocity is \(v\). The same current will
flow through a wire of diameter \(d/2\) made of the same material if the
mean drift velocity of the electron is

(1) \(v/4\)

(2) \(v/2\)

(3) \(2v\)

(4) \(4v\)

",Current Electricity
132," An insulating pipe of cross-section area 'A' contains an
electrolyte which has two types of ions: their charges being \(- e\) and
\(+ 2e\). A potential difference applied between the ends of the pipe
result in the drifting of the two types of ions, having drift speed =
\(v\) (-ve ion) and \(v/4\) (+ve ion). Both ions have the same number
per unit volume \(= n\). The current flowing through the pipe is

(1) nev A/2

(2) nev A/4

(3) 5 nev A/2

(4) 3nev A/2

",Current Electricity
133," Three copper wires have their lengths in the ratio \(5:3:1\)
and their masses are in the ratio \(1:3:5\). Their electrical resistance
will be in the ratio

(1) \(5:3:1\)

(2) \(1:3:5\)

(3) \(125:15:1\)

(4) \(1:15:125\).

",Current Electricity
134," A wire of resistance \(R\) is stretched to double its
length. Its new resistance is

(1) \(R\)

(2) \(R/2\)

(3) \(4R\)

(4) \(R/4\)

",Current Electricity
139," A battery of internal resistance \(2\Omega\) is connected
to a variable resistor whose value can vary from \(4\Omega\) to
\(10\Omega\). The resistance is initially set at \(4\Omega\). If the
resistance is now increased then-

(1) power consumed by it will decrease

(2) power consumed by it will increase

(3) power consumed by it may increase or may decrease

(4) power consumed will first increase then decrease

",Current Electricity
141," Two heating coils, one of fine wire and the other of thick
wire made of same material and of same length are connected in series
and then in parallel. Which of the following statements is correct

(1) In series fine wire liberates more energy while in parallel
thick wire liberates more energy

(2) In series fine wire liberates less energy while in parallel
thick wire liberates less energy

(3) In series thick wire liberates more energy while in
parallel it liberates less energy

(4) Both wires liberates equal energies in series and in
parallel

",Current Electricity
142," A storage battery is connected to a charger for charging
with a voltage of \(12.5\) volts. The internal resistance of the storage
battery is \(1\Omega\).When the charging current is \(0.5\text{\ }A\),
the emf of the storage battery is

(1) 13 volts

(2) \(12.5\) volts

(3) 12 volts

(4) \(11.5\) volts

",Current Electricity
145," A galvanometer has a resistance of \(20\Omega\) and reads
full-scale when \(0.2\text{\ }V\) is applied across it. To convert it
into a \(10\text{\ }A\) ammeter, the galvanometer coil should have a

(1) \(0.01\Omega\) resistor connected across it

(2) \(0.02\Omega\) resistor connected across it

(3) \(200\Omega\) resistor connected in series with it

(4) \(2000\Omega\) resistor connected in series with it

",Current Electricity
146," A galvanometer coil has a resistance \(90\Omega\) and full
scale deflection current \(10\text{\ }\text{mA}\). A \(910\Omega\)
resistance is connected in series with the galvanometer to make a
voltmeter. If the least count of the voltmeter is \(0.1\text{\ }V\), the
number of divisions on its scale is

(1) 90

(2) 91

(3) 100

(4) None

",Current Electricity
150,"..(i)


\(\frac{Q}{S} = \frac{P}{676} \Rightarrow \frac{P}{Q} = \frac{676}{S}\)\ldots(ii)

From (i) \& (ii) \(\frac{676}{\text{\ }S} = \frac{S}{625}\)

(676) (625) \(= S^{2} \Rightarrow S = 650\Omega\)

",Current Electricity
151," The length of a potentiometer wire is \(\mathcal{l}\). A
cell of emf \(E\) is balanced at a length \(\mathcal{l}/3\) from the
positive end of the wire. If the length of the wire is increased by
\(\mathcal{l}/2\) at what distance will the same cell give a balanced
point

(1) \(\frac{2\mathcal{l}}{3}\)

(2) \(\frac{\mathcal{l}}{2}\)

(3) \(\frac{\mathcal{l}}{6}\)

(4) \(\frac{4\mathcal{l}}{3}\)

",Current Electricity
155," A constant voltage is applied between the two ends of a
uniform metallic wire. Some heat is developed in it. The heat developed
is doubled if

(1) both the length and the radius of the wire are halved

(2) both the length and the radius of the wire are doubled

(3) the radius of the wire is doubled

(4) the length of the wire is doubled

",Current Electricity
156," Two bulbs rated \((25\text{\ }W - 220\text{\ }V)\) and
\((100\text{\ }W - 220\text{\ }V)\) are connected in series to a
\(440\text{\ }V\) line. Which one is likely to fuse?

(1) \(25\text{\ }W\) bulb

(2) \(100\text{\ }W\) bulb

(3) both bulbs

(4) None

",Current Electricity
157," If the length of the filament of a heater is reduced by
\(10\%\), the power of the heater will

(1) increase by about \(9\%\)

(2) increase by about \(11\%\)

(3) increase by about \(19\%\)

(4) decrease by about \(10\%\)

",Current Electricity
158," The equivalent resistance of a group of resistances is
\(R\). If another resistance is connected in parallel to the group, its
new equivalent becomes \(R_{1}\) and if it is connected in series to the
group, it new equivalent becomes \(R_{2}\) we have

(1) \(R_{1} > R\) or \(R_{2} > R\)

(2) \(R_{1} < R\) or \(R_{2} > R\)

(3) \(R_{1} > R\) or \(R_{2} < R\)

(4) \(R_{1} < R\) or \(R_{2} < R\)

",Current Electricity
164," An electric bell has a resistance of \(5\Omega\) and
requires a current of \(0.25\text{\ }A\) to work it. Assuming that the
resistance of the bell wire is \(1\Omega\) per \(15\text{\ }m\) and that
the bell push is \(90\text{\ }m\) distance from the bell. How many cells
each of emf \(1.4\text{\ }V\) and internal resistance \(2\Omega\), will
be required to work the circuit-

(1) 3

(2) 4

(3) 5

(4) Can't be determined

",Current Electricity
166," A current passes through a wire of nonuniform cross section.
Which of the following quantities are independent of the cross-section?

(1) The charge crossing in a given time interval

(2) Drift speed

(3) Current density

(4) Free-electron density

",Current Electricity
170," The charge flowing through a resistance \(R\) varies with
time as \(Q = 2t - 8t^{2}\). The total heat produced in the resistance
is (for \(0 \leq t \leq \frac{1}{8}\) )

(1) \(\frac{R}{6}\) joules

(2) \(\frac{R}{3}\) joules

(3) \(\frac{R}{2}\) joules

(4) \(R\) joules

",Current Electricity
171," In a potentiometer arrangement \(E_{1}\) is the cell
establishing current in primary circuit \(E_{2}\) is the cell to be
measured. \(\text{AB}\) is the potentiometer wire and \(G\) is a
galvanometer. Which of the following are the essential condition for
balance to be obtained

(1) The emf of \(E_{1}\) must be greater than the emf of
\(E_{2}\)

(2) Either the positive terminals of both \(E_{1}\) and
\(E_{2}\) or the negative terminals of both \(E_{1}\) and \(E_{2}\) must
be joined to one end of potentiometer wire

(3) The positive terminals of \(E_{1}\) and \(E_{2}\) must be
joined to one end potentiometer wire

(4) The resistance of \(G\) must be less than the resistance of
\(\text{AB}\)

",Current Electricity
