,text,unit
98," If formaldehyde and \(\text{KOH}\) are heated, then we get\\
(1) methane\\
(2) methyl alcohol\\
(3) ethyl formate\\
(4) acetylene.

","Aldehydes, Ketones and Carboxylic Acids"
99," Formalin is an aqueous solution of\\
(1) fluorescein\\
(2) formic acid\\
(3) formaldehyde\\
(4) furfuraldehyde.

","Aldehydes, Ketones and Carboxylic Acids"
100," Which one of the following esters gets hydrolysed most easily under
alkaline conditions?


(1) a

(2) b

(3) c

(4) d

","Aldehydes, Ketones and Carboxylic Acids"
101," Which of the following compounds gives benzoic acid on hydrolysis?\\
(1) Chlorobenzene\\
(2) Benzoyl chloride\\
(3) Chlorophenol\\
(4) Chlorotoluene

","Aldehydes, Ketones and Carboxylic Acids"
102," Carboxylic acids have higher boiling points than aldehydes, ketones
and even alcohols of comparable molecular mass. It is due to their\\
(1) formation of intramolecular \(H\)-bonding\\
(2) formation of carboxylate ion\\
(3) more extensive association of carboxylic acid via van der Waals'
forces of attraction\\
(4) formation of intermolecular \(H\)-bonding.

","Aldehydes, Ketones and Carboxylic Acids"
103," The correct order of decreasing acid strength of trichloroacetic
acid \((A)\), trifluoroacetic acid (2), acetic acid \((C)\) and formic
acid \((D)\) is\\
(1) \(B > A > D > C\)\\
(2) \(B > D > C > A\)\\
(3) \(A > B > C > D\)\\
(4) \(A > C > B > D\)

","Aldehydes, Ketones and Carboxylic Acids"
104," An organic compound \(A\) on treatment with \(\text{NH}_{3}\) gives
\(B\), which on heating gives \(C\). \(C\) when treated with
\(\text{Br}_{2}\) in the presence of \(\text{KOH}\) produces ethyl
amine. Compound \(A\) is


(1) a

(2) b

(3) c

(4) d

","Aldehydes, Ketones and Carboxylic Acids"
105," Propionic acid with \(\text{Br}_{2}/P\) yields a dibromo product.
Its structure would be

(1) a

(2) b

(3) c

(4) d

","Aldehydes, Ketones and Carboxylic Acids"
106," The - \(\text{OH}\) group of an alcohol or the \(- COOH\) group of a
carboxylic acid can be replaced by - Cl using\\
(1) phosphorus pentachloride\\
(2) hypochlorous acid\\
(3) chlorine\\
(4) hydrochloric acid.

","Aldehydes, Ketones and Carboxylic Acids"
107," Which one of the following orders of acid strength is correct?\\
(1) \(RCOOH > ROH > HOH > HC \equiv CH\)\\
(2) \(RCOOH > HOH > ROH > HC \equiv CH\)\\
(3) \(RCOOH > HOH > HC \equiv CH > ROH\)\\
(4) \(RCOOH > HC \equiv CH > HOH > ROH\)

","Aldehydes, Ketones and Carboxylic Acids"
108," Ethyl benzoate can be prepared from benzoic acid by using\\
(1) ethyl alcohol\\
(2) ethyl alcohol and dry \(\text{HCl}\)\\
(3) ethyl chloride\\
(4) sodium ethoxide.

","Aldehydes, Ketones and Carboxylic Acids"
109," Reduction by \(\text{LiAlH}_{4}\) of hydrolysed product of an ester
gives\\
(1) two alcohols\\
(2) two aldehydes\\
(3) one acid and one alcohol\\
(4) two acids.

","Aldehydes, Ketones and Carboxylic Acids"
110," Which one of the following compounds will react with
\(\text{NaHCO}_{3}\) solution to give sodium salt and carbon dioxide?\\
(1) Acetic acid\\
(2) \(n\)-Hexanol\\
(3) Phenol\\
(4) Both (2) and (3)

","Aldehydes, Ketones and Carboxylic Acids"
111," An acyl halide is formed when \(\text{PCl}_{5}\) reacts with an\\
(1) amide\\
(2) ester\\
(3) acid\\
(4) alcohol.

","Aldehydes, Ketones and Carboxylic Acids"
112," Benzoic acid gives benzene on being heated with \(X\) and phenol
gives benzene on being heated with \(Y\). Therefore, \(X\) and \(Y\) are
respectively\\
(1) soda-lime and copper\\
(2) \(\text{Zn}\) dust and \(\text{NaOH}\)\\
(3) Zn dust and soda-lime\\
(4) soda-lime and zinc dust.

","Aldehydes, Ketones and Carboxylic Acids"
113," \(A\) is a lighter phenol and \(B\) is an aromatic carboxylic acid.
Separation of a mixture of \(A\) and \(B\) can be carried out easily by
using a solution of

(1) sodium hydroxide\\
(2) sodium sulphate\\
(3) calcium chloride\\
(4) sodium bicarbonate.

","Aldehydes, Ketones and Carboxylic Acids"
114," The compound formed when malonic acid is heated with urea is\\
(1) cinnamic acid\\
(2) butyric acid\\
(3) barbituric acid\\
(4) crotonic acid.

","Aldehydes, Ketones and Carboxylic Acids"
115," Among the following the strongest acid is\\
(1) \(\text{CH}_{3}\text{COOH}\)\\
(2) \(\text{CH}_{2}\text{ClCH}_{2}\text{COOH}\)\\
(3) \(\text{CH}_{2}\text{ClCOOH}\)\\
(4) \(\text{CH}_{3}\text{CH}_{2}\text{COOH}\)

","Aldehydes, Ketones and Carboxylic Acids"
116," Which of the following is the correct decreasing order of acidic
strength of\\
(i) methanoic acid\\
(ii) ethanoic acid\\
(iii) propanoic acid \(\ \) (iv) butanoic acid\\
(1) (i) \(>\) (ii) \(>\) (iii) \(>\) (iv)

(2) (ii) \(>\) (iii) \(>\) (iv) \(>\) (i)\\
(3) (i) \(>\) (iv) \(>\) (iii) \(>\) (ii)

(4) (iv) \(>\) (i) \(>\) (iii) \(>\) (ii)

","Aldehydes, Ketones and Carboxylic Acids"
117," Among the given compounds, the most susceptible to nucleophilic
attack at the carbonyl group is\\
(1) \(\text{CH}_{3}\text{COOCH}_{3}\)\\
(2) \(\text{CH}_{3}\text{CONH}_{2}\)\\
(3) \(\text{CH}_{3}\text{COOCOCH}_{3}\)\\
(4) \(\text{CH}_{3}\text{COCl}\)

","Aldehydes, Ketones and Carboxylic Acids"
118," The relative reactivities of acyl compounds towards nucleophilic
substitution are in the order of\\
(1) acid anhydride \(>\) amide \(>\) ester \(>\) acyl chloride\\
(2) acyl chloride \(>\) ester \(>\) acid anhydride \(>\) amide\\
(3) acyl chloride \(>\) acid anhydride \(>\) ester \(>\) amide\\
(4) ester \(>\) acyl chloride \(>\) amide \(>\) acid anhydride.

","Aldehydes, Ketones and Carboxylic Acids"
119," Self condensation of two moles of ethyl acetate in presence of
sodium ethoxide yields\\
(1) ethyl propionate\\
(2) ethyl butyrate\\
(3) acetoacetic ester\\
(4) methyl acetoacetate.

","Aldehydes, Ketones and Carboxylic Acids"
120," Which one of the following esters cannot undergo Claisen
self-condensation?\\
(1) \(C_{6}H_{5}\text{CH}_{2}\text{COOC}_{2}H_{5}\)

(2) \(C_{6}H_{5}\text{COOC}_{2}H_{5}\)\\
(3)
\(\text{CH}_{3}\text{CH}_{2}\text{CH}_{2}\text{CH}_{2}\text{COOC}_{2}H_{5}\)\\
(4) \(C_{6}H_{11}\text{CH}_{2}\text{COOC}_{2}H_{5}\)

","Aldehydes, Ketones and Carboxylic Acids"
121," Sodium formate on heating yields\\
(1) oxalic acid and \(H_{2}\)\\
(2) sodium oxalate and \(H_{2}\)\\
(3) \(\text{CO}_{2}\) and \(\text{NaOH}\)\\
(4) sodium oxalate.

","Aldehydes, Ketones and Carboxylic Acids"
122," Which of the following reactions is appropriate for converting
acetamide to methanamine?\\
(1) Hoffmann hypobromamide reaction\\
(2) Stephen's reaction\\
(3) Gabriel phthalimide synthesis\\
(4) Carbylamine reaction

",Amines
123," Method by which aniline cannot be prepared is\\
(1) degradation of benzamide with bromine in alkaline solution\\
(2) reduction of nitrobenzene with \(H_{2}/Pd\) in ethanol\\
(3) potassium salt of phthalimide treated with chlorobenzene followed by
hydrolysis with aqueous \(\text{NaOH}\) solution\\
(4) hydrolysis of phenylisocyanide with acidic solution.

",Amines
124," The electrolytic reduction of nitrobenzene in strongly acidic medium
produces\\
(1) azobenzene\\
(2) aniline\\
(3) p-aminophenol\\
(4) azoxybenzene.

",Amines
125," In a set of reactions \(m\)-bromobenzoic acid gave a product \(D\).
Identify the product \(D\).


(1) a

(2) b

(3) c

(4) d

",Amines
126," Acetamide is treated with the following reagents separately. Which
one of these would yield methyl amine?\\
(1) \(NaOH - \text{Br}_{2}\)\\
(2) Sodalime\\
(3) Hot conc. \(H_{2}\text{SO}_{4}\)\\
(4) \(\text{PCl}_{5}\)

",Amines
127," Which one of the following on reduction with lithium aluminium
hydride yields a secondary amine?\\
(1) Methyl isocyanide\\
(2) Acetamide\\
(3) Methyl cyanide\\
(4) Nitroethane

",Amines
128," In a set of reactions propionic acid yielded a compound \(D\).

\[\text{CH}_{3}\text{CH}_{2}\text{COOH}\overset{\text{SOCl}_{2}}{\longrightarrow}B\overset{\text{NH}_{3}}{\longrightarrow}C\overset{\text{KOH}}{\text{Br}_{2}} \rightarrow D\]

The structure of \(D\) would be\\
(1) \(\text{CH}_{3}\text{CH}_{2}\text{NH}_{2}\)\\
(2) \(\text{CH}_{3}\text{CH}_{2}\text{CH}_{2}\text{NH}_{2}\)\\
(3) \(\text{CH}_{3}\text{CH}_{2}\text{CONH}_{2}\)\\
(4) \(\text{CH}_{3}\text{CH}_{2}\text{NHCH}_{3}\)

",Amines
129," Electrolytic reduction of nitrobenzene in weakly acidic medium
gives\\
(1) \(N\)-phenylhydroxylamine\\
(2) nitrosobenzene\\
(3) aniline\\
(4) p-hydroxyaniline.

",Amines
130," Intermediates formed during reaction of \(\text{RCONH}_{2}\) with
\(\text{Br}_{2}\) and \(\text{KOH}\) are\\
(1) RCONHBr and RNCO\\
(2) RNHCOBr and RNCO\\
(3) \(RNH - Br\) and \(\text{RCONHBr}\)\\
(4) \(\text{RCONBr}_{2}\)

",Amines
131," Amides may be converted into amines by a reaction named after\\
(1) Hoffmann\\
(2) Claisen\\
(3) Perkin\\
(4) Kekule.

",Amines
132," Indicate which nitrogen compound amongst the following would undergo
Hoffmann reaction (i.e., reaction with \(\text{Br}_{2}\) and strong
\(K\text{OH}\) ) to furnish the primary amine
\(\left( R - \text{NH}_{2} \right)\) ?

(1) \(\text{RCONHCH}_{3}\)\\
(2) \(\text{RCOONH}_{4}\)\\
(3) \(\text{RCONH}_{2}\)\\
(4) \(R - CO - NHOH\)

",Amines
133," Which of the following amines will give the carbylamine test?


(1) a

(2) b

(3) c

(4) d

",Amines
134," The correct order of the basic strength of methyl substituted amines
in aqueous solution is\\
(1)
\(\text{CH}_{3}\text{NH}_{2} > \left( \text{CH}_{3} \right)_{2}NH > \left( \text{CH}_{3} \right)_{3}\text{\ }N\)\\
(2)
\(\left( \text{CH}_{3} \right)_{2}NH > \text{CH}_{3}\text{NH}_{2} > \left( \text{CH}_{3} \right)_{3}\text{\ }N\)\\
(3)
\(\left( \text{CH}_{3} \right)_{3}\text{\ }N > \text{CH}_{3}\text{NH}_{2} > \left( \text{CH}_{3} \right)_{2}\text{NH}\)\\
(4)
\(\left( \text{CH}_{3} \right)_{3}\text{\ }N > \left( \text{CH}_{3} \right)_{2}NH > \text{CH}_{3}\text{NH}_{2}\)

",Amines
135," The amine that reacts with Hinsberg's reagent to give an alkali
insoluble product is


(1) a

(2) b

(3) c

(4) d

",Amines
136," Nitration of aniline in strong acidic medium also gives
\(m\)-nitroaniline because\\
(1) inspite of substituents nitro group always goes to only
\(m\)-position\\
(2) in electrophilic substitution reactions amino group is meta
directive\\
(3) in absence of substituents nitro group always goes to
\(m\)-position\\
(4) in acidic (strong) medium aniline is present as anilinium ion.

",Amines
137," The correct statement regarding the basicity of arylamines is\\
(1) arylamines are generally more basic than alkylamines because of aryl
group\\
(2) arylamines are generally more basic than alkylamines, because the
nitrogen atom in arylamines is sp-hybridised\\
(3) arylamines are generally less basic than alkylamines because the
nitrogen lone-pair electrons are delocalised by interaction with the
aromatic ring \(\pi\)-electron system\\
(4) arylamines are generally more basic than alkylamines because the
nitrogen lone-pair electrons are not delocalised by interaction with the
aromatic ring \(\pi\)-electron system.

",Amines
138," On hydrolysis of a ""compound"", two compounds are obtained. One of
which on treatment with sodium nitrite and hydrochloric acid gives a
product which does not respond to iodoform test. The second one reduces
Tollens' reagent and Fehling's solution. The ""compound"" is\\
(1) \(\text{CH}_{3}\text{CH}_{2}\text{CH}_{2}\text{NC}\)\\
(2) \(\text{CH}_{3}\text{CH}_{2}\text{CH}_{2}\text{CN}\)\\
(3) \(\text{CH}_{3}\text{CH}_{2}\text{CH}_{2}ON = O\)\\
(4)
\(\text{CH}_{3}\text{CH}_{2}\text{CH}_{2}\text{CON}\left( \text{CH}_{3} \right)_{2}\)

",Amines
139," An organic compound \(\left( C_{3}H_{9}\text{\ }N \right)(A)\), when
treated with nitrous acid, gave an alcohol and \(N_{2}\) gas was
evolved. (1) on warming with \(\text{CHCl}_{3}\) and caustic potash gave
\((C)\) which on reduction gave isopropylmethylamine. Predict the
structure of \((A)\).

",Amines
140," Which of the following statements about primary amines is false?\\
(1) Alkyl amines are stronger bases than aryl amines.\\
(2) Alkyl amines react with nitrous acid to produce alcohols.\\
(3) Aryl amines react with nitrous acid to produce phenols.\\
(4) Alkyl amines are stronger bases than ammonia.

",Amines
141," Which of the following is more basic than aniline?\\
(1) Benzylamine\\
(2) Diphenylamine\\
(3) Triphenylamine\\
(4) p-Nitroaniline

",Amines
142," Phenyl isocyanides are prepared by which of the following
reaction?\\
(1) Reimer-Tiemann reaction\\
(2) Carbylamine reaction\\
(3) Rosenmund's reaction\\
(4) Wurtz reaction

",Amines
143," The compound obtained by heating a mixture of ethylamine and
chloroform with ethanolic potassium hydroxide \((KOH)\) is\\
(1) an amide\\
(2) an amide and nitro compound\\
(3) an ethyl isocyanide\\
(4) an alkyl halide.

",Amines
144," The action of nitrous acid on an aliphatic primary amine gives\\
(1) secondary amine\\
(2) nitro alkane\\
(3) alcohol\\
(4) alkyl nitrite.

",Amines
145," Which one of the following order is wrong, with respect to the
property indicated?\\
(1) Benzoic acid \(>\) phenol \(>\) cyclohexanol (acid strength)\\
(2) Aniline \(>\) cyclohexylamine \(>\) benzamide (basic strength)\\
(3) Formic acid \(>\) acetic acid \(>\) propanoic acid (acid strength)\\
(4) Fluoroacetic acid \(>\) chloroacetic acid \(>\) bromoacetic acid
(acid strength)

",Amines
146," For carbylamine reaction, we need hot alcoholic \(\text{KOH}\) and\\
(1) any primary amine and chloroform\\
(2) chloroform and silver powder\\
(3) a primary amine and an alkyl halide\\
(4) a monoalkylamine and trichloromethane.

",Amines
147," Which of the following will be most stable diazonium salt
\(\text{RN}_{2}^{+}X^{-}\)?\\
(1) \(\text{CH}_{3}{\text{\ }N}_{2}^{+}X\)\\
(2) \(C_{6}H_{5}{\text{\ }N}_{2}^{+}X\)\\
(3) \(\text{CH}_{3}\text{CH}_{2}{\text{\ }N}_{2}^{+}X^{-}\)\\
(4) \(C_{6}H_{5}\text{CH}_{2}{\text{\ }N}_{2}^{+}X\)

",Amines
149,"

(1) \(H_{3}\text{PO}_{2}\) and \(H_{2}O\)\\
(2) \(H^{+}/H_{2}O\)\\
(3) \(\text{HgSO}_{4}/H_{2}\text{SO}_{4}\)\\
(4) \(\text{Cu}_{2}\text{Cl}_{2}\)

",Amines
150," Aniline in a set of reactions yielded a product \(D\).\\

The structure of the product \(D\) would be\\
(1) \(C_{6}H_{5}\text{NHOH}\)\\
(2) \(C_{6}H_{5}\text{NHCH}_{2}\text{CH}_{3}\)\\
(3) \(C_{6}H_{5}\text{CH}_{2}\text{NH}_{2}\)\\
(4) \(C_{6}H_{5}\text{CH}_{2}\text{OH}\)

",Amines
151," Aniline is reacted with bromine water and the resulting product is
treated with an aqueous solution of sodium nitrite in presence of dilute
hydrochloric acid. The compound so formed is converted into a
tetrafluoroborate which is subsequently heated to dry. The final product
is\\
(1) p-bromoaniline\\
(2) p-bromofluorobenzene\\
(3) 1,3,5-tribromobenzene\\
(4) 2, 4, 6-tribromofluorobenzene.

",Amines
152," Which one of the following nitro-compounds does not react with
nitrous acid?


(1) a

(2) b

(3) c

(4) d

",Amines
153," Nitrobenzene on reaction with conc.
\(\text{HNO}_{3}/H_{2}\text{SO}_{4}\) at \(80 - 100^{\circ}C\) forms
which one of the following products?\\
(1) 1, 4-Dinitrobenzene

(2) 1,2,4-Trinitrobenzene\\
(3) 1,2-Dinitrobenzene\\
(4) 1,3-Dinitrobenzene

",Amines
154," Which product is formed, when acetonitrile is hydrolysed partially
with cold concentrated \(H\text{Cl}\) ?\\
(1) Methyl cyanide\\
(2) Acetic anhydride\\
(3) Acetic acid\\
(4) Acetamide

",Amines
155," The dimensions of pressure are the same as that of\\
(1) force per unit volume\\
(2) energy per unit volume\\
(3) force\\
(4) energy

",Basic Concepts of Chemistry (Mole concept)
156," Given the numbers :
\(161\text{\ }cm,0.161\text{\ }cm,0.0161\text{\ }\text{cm}\). The number
of significant figures for the three numbers is\\
(1) 3,3 and 4 respectively\\
(2) 3,4 and 4 respectively\\
(3) 3,4 and 5 respectively\\
(4) 3,3 and 3 respectively.

",Basic Concepts of Chemistry (Mole concept)
157," Equal masses of \(H_{2},O_{2}\) and methane have been taken in a
container of volume \(V\) at temperature \(27^{\circ}C\) in identical
conditions. The ratio of the volumes of gases \(H_{2}:O_{2}\) : methane
would be\\
(1) \(8:16:1\)\\
(2) \(16:8:1\)\\
(3) \(16:1:2\)\\
(4) \(8:1:2\)

",Basic Concepts of Chemistry (Mole concept)
158," What volume of oxygen gas \(\left( O_{2} \right)\) measured at
\(0^{\circ}C\) and \(1\text{\ }\text{atm}\), is needed to burn
completely \(1\text{\ }L\) of propane gas \(\left( C_{3}H_{8} \right)\)
measured under the same conditions?\\
(1) \(5\text{\ }L\)\\
(2) \(10\text{\ }L\)\\
(3) \(7\text{\ }L\)\\
(4) \(6\text{\ }L\)

",Basic Concepts of Chemistry (Mole concept)
159," \(0.24\text{\ }g\) of a volatile gas, upon vaporisation, gives
\(45\text{\ }\text{mL}\). vapour at NTP. What will be the vapour density
of the substance? (Density of \(H_{2} = 0.089\text{\ }g/L\) )\\
(1) \(95.93\)\\
(2) \(59.93\)\\
(3) \(95.39\)\\
(4) \(5.993\)

",Basic Concepts of Chemistry (Mole concept)
160," The molecular weight of \(O_{2}\) and \(\text{SO}_{2}\) are 32 and 64
respectively. At \(15^{\circ}C\) and \(150mmHg\) pressure, one litre of
\(O_{2}\) contains \(\ ^{'}N\) molecules. The number of molecules in two
litres of \(\text{SO}_{2}\) under the same conditions of temperature and
pressure will be

(1) \(N/2\)\\
(2) \(N\)\\
(3) \(2N\)\\
(4) \(4\text{\ }N\)

",Basic Concepts of Chemistry (Mole concept)
161," What is the weight of oxygen required for the complete combustion of
\(2.8\text{\ }\text{kg}\) of ethylene?\\
(1) \(2.8\text{\ }\text{kg}\)\\
(2) \(6.4\text{\ }\text{kg}\)\\
(3) \(9.6\text{\ }\text{kg}\)\\
(4) \(96\text{\ }\text{kg}\)

",Basic Concepts of Chemistry (Mole concept)
162,"8\text{\ }\text{kg}\text{~}\text{of}\text{~}C_{2}H_{4}\text{~}\text{requires}\text{~} & \  = \frac{96}{28} \times 2.8 \times 10^{3}\text{\ }g \\
 & \  = 9.6 \times 10^{3}\text{\ }g = 9.6\text{\ }\text{kg}\text{~}\text{of}\text{~}O_{2} \\
\end{matrix}\]


",Basic Concepts of Chemistry (Mole concept)
163," An element, \(X\) has the following isotopic composition :
\(\ ^{200}X:90\%\ \ ^{193}X:8.0\%\ \ ^{202}X:2.0\%\)\\
The weighted average atomic mass of the naturally occurring element
\(X\) is closest to\\
(1) 201 amu\\
(2) \(202amu\)\\
(3) \(199amu\)\\
(4) \(200amu\)

",Basic Concepts of Chemistry (Mole concept)
164," Boron has two stable isotopes, \(\ ^{10}\text{\ }B(19\%)\) and
\(\ ^{11}\text{\ }B(81\%)\). Calculate average at. wt. of boron in the
periodic table.\\
(1) \(10.8\)\\
(2) \(10.2\)\\
(3) \(11.2\)\\
(4) \(10.0\)

",Basic Concepts of Chemistry (Mole concept)
